50.407142857142851,2017-04-05T20:25:00.0000000Z
50.285714285714285,2017-04-05T20:25:30.0000000Z
50.599999999999994,2017-04-05T20:26:00.0000000Z
50.4076923076923,2017-04-05T20:26:30.0000000Z
50.361538461538458,2017-04-05T20:27:00.0000000Z
50.361538461538458,2017-04-05T20:27:30.0000000Z
50.964285714285715,2017-04-05T20:28:00.0000000Z
50.714285714285715,2017-04-05T20:28:30.0000000Z
50.528571428571425,2017-04-05T20:29:00.0000000Z
50.92307692307692,2017-04-05T20:29:30.0000000Z
50.769230769230766,2017-04-05T20:30:00.0000000Z
50.583333333333336,2017-04-05T20:30:30.0000000Z
50.35,2017-04-05T20:31:00.0000000Z
51.007692307692309,2017-04-05T20:31:30.0000000Z
50.930769230769229,2017-04-05T20:32:00.0000000Z
50.625,2017-04-05T20:32:30.0000000Z
50.807692307692307,2017-04-05T20:33:00.0000000Z
50.807692307692307,2017-04-05T20:33:30.0000000Z
51.483333333333327,2017-04-05T20:34:00.0000000Z
51.907142857142858,2017-04-05T20:34:30.0000000Z
52.138461538461534,2017-04-05T20:35:00.0000000Z
51.123076923076923,2017-04-05T20:35:30.0000000Z
51.115384615384613,2017-04-05T20:36:00.0000000Z
50.892857142857146,2017-04-05T20:36:30.0000000Z
50.93571428571429,2017-04-05T20:37:00.0000000Z
50.607142857142854,2017-04-05T20:37:30.0000000Z
50.569230769230771,2017-04-05T20:38:00.0000000Z
50.971428571428575,2017-04-05T20:38:30.0000000Z
50.642857142857146,2017-04-05T20:39:00.0000000Z
50.57692307692308,2017-04-05T20:39:30.0000000Z
50.769230769230766,2017-04-05T20:40:00.0000000Z
51.15,2017-04-05T20:40:30.0000000Z
